#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   0.56448    -21.016553  0.000  0.000  0.000  0.000
   0.59271    -21.016528  0.000  0.000  0.000  0.000
   0.62093    -21.016487  0.000  0.000  0.000  0.000
   0.64916    -21.016432  0.000  0.000  0.000  0.000
   0.67738    -21.016363  0.000  0.000  0.000  0.000
   0.70561    -21.016283  0.000  0.000  0.000  0.000
   0.73383    -21.016193  0.000  0.000  0.000  0.000
   0.76205    -21.016097  0.000  0.000  0.000  0.000
   0.79028    -21.015995  0.000  0.000  0.000  0.000
   0.81850    -21.015893  0.000  0.000  0.000  0.000
   0.84673    -21.015792  0.000  0.000  0.000  0.000
   0.87495    -21.015695  0.000  0.000  0.000  0.000
   0.90317    -21.015605  0.000  0.000  0.000  0.000
   0.93140    -21.015523  0.000  0.000  0.000  0.000
   0.95962    -21.015454  0.000  0.000  0.000  0.000
   0.98785    -21.015398  0.000  0.000  0.000  0.000
   1.01607    -21.015355  0.000  0.000  0.000  0.000
   1.04430    -21.015329  0.000  0.000  0.000  0.000
   1.07252    -21.015320  0.000  0.000  0.000  0.000
   1.07252    -21.015320  0.000  0.000  0.000  0.000
   1.11243    -21.015338  0.000  0.000  0.000  0.000
   1.15235    -21.015388  0.000  0.000  0.000  0.000
   1.19226    -21.015473  0.000  0.000  0.000  0.000
   1.23218    -21.015588  0.000  0.000  0.000  0.000
   1.27209    -21.015730  0.000  0.000  0.000  0.000
   1.31201    -21.015897  0.000  0.000  0.000  0.000
   1.35192    -21.016084  0.000  0.000  0.000  0.000
   1.39184    -21.016289  0.000  0.000  0.000  0.000
   1.43176    -21.016505  0.000  0.000  0.000  0.000
   1.47167    -21.016726  0.000  0.000  0.000  0.000
   1.51159    -21.016948  0.000  0.000  0.000  0.000
   1.55150    -21.017164  0.000  0.000  0.000  0.000
   1.59142    -21.017367  0.000  0.000  0.000  0.000
   1.63133    -21.017549  0.000  0.000  0.000  0.000
   1.67125    -21.017706  0.000  0.000  0.000  0.000
   1.71116    -21.017837  0.000  0.000  0.000  0.000
   1.75108    -21.017933  0.000  0.000  0.000  0.000
   1.79099    -21.017992  0.000  0.000  0.000  0.000
   1.83091    -21.018013  0.000  0.000  0.000  0.000
 
# Band-Index:    6
   1.83091    -14.671569  0.191  0.004  0.000  0.195
