#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 200
# Band-Index:    1
   0.82370    -20.435882  0.000  0.000  0.000  0.000
   0.79709    -20.435878  0.000  0.000  0.000  0.000
   0.77048    -20.435875  0.000  0.000  0.000  0.000
   0.74387    -20.435873  0.000  0.000  0.000  0.000
   0.71726    -20.435871  0.000  0.000  0.000  0.000
   0.69065    -20.435871  0.000  0.000  0.000  0.000
   0.69065    -20.435871  0.000  0.000  0.000  0.000
   0.67734    -20.435872  0.000  0.000  0.000  0.000
   0.66404    -20.435871  0.000  0.000  0.000  0.000
   0.65073    -20.435872  0.000  0.000  0.000  0.000
   0.63743    -20.435874  0.000  0.000  0.000  0.000
   0.62412    -20.435875  0.000  0.000  0.000  0.000
   0.61082    -20.435875  0.000  0.000  0.000  0.000
   0.59751    -20.435876  0.000  0.000  0.000  0.000
   0.58421    -20.435875  0.000  0.000  0.000  0.000
   0.57090    -20.435876  0.000  0.000  0.000  0.000
   0.55760    -20.435877  0.000  0.000  0.000  0.000
   0.54429    -20.435878  0.000  0.000  0.000  0.000
   0.53099    -20.435878  0.000  0.000  0.000  0.000
   0.51768    -20.435879  0.000  0.000  0.000  0.000
   0.50438    -20.435879  0.000  0.000  0.000  0.000
   0.49107    -20.435879  0.000  0.000  0.000  0.000
   0.47777    -20.435879  0.000  0.000  0.000  0.000
   0.46446    -20.435879  0.000  0.000  0.000  0.000
   0.45116    -20.435880  0.000  0.000  0.000  0.000
   0.43785    -20.435880  0.000  0.000  0.000  0.000
   0.43785    -20.435880  0.000  0.000  0.000  0.000
   0.41481    -20.435880  0.000  0.000  0.000  0.000
   0.39176    -20.435882  0.000  0.000  0.000  0.000
   0.36872    -20.435885  0.000  0.000  0.000  0.000
   0.34567    -20.435888  0.000  0.000  0.000  0.000
   0.32263    -20.435893  0.000  0.000  0.000  0.000
   0.29958    -20.435898  0.000  0.000  0.000  0.000
   0.27654    -20.435903  0.000  0.000  0.000  0.000
   0.25349    -20.435909  0.000  0.000  0.000  0.000
   0.23045    -20.435915  0.000  0.000  0.000  0.000
   0.20740    -20.435921  0.000  0.000  0.000  0.000
   0.18436    -20.435928  0.000  0.000  0.000  0.000
   0.16131    -20.435933  0.000  0.000  0.000  0.000
   0.13827    -20.435939  0.000  0.000  0.000  0.000
   0.11522    -20.435944  0.000  0.000  0.000  0.000
   0.09218    -20.435948  0.000  0.000  0.000  0.000
   0.06913    -20.435952  0.000  0.000  0.000  0.000
   0.04609    -20.435955  0.000  0.000  0.000  0.000
   0.02304    -20.435956  0.000  0.000  0.000  0.000
   0.00000    -20.435956  0.000  0.000  0.000  0.000
 
# Band-Index:    7
   0.00000    -14.244922  0.006  0.000  0.000  0.006
   0.02304    -14.244432  0.006  0.000  0.000  0.006
   0.04609    -14.242960  0.006  0.000  0.000  0.006
   0.06913    -14.240514  0.006  0.000  0.000  0.006
   0.09218    -14.237105  0.006  0.000  0.000  0.006
   0.11522    -14.232752  0.006  0.000  0.000  0.006
   0.13827    -14.227478  0.006  0.000  0.000  0.006
   0.16131    -14.221309  0.006  0.000  0.000  0.006
   0.18436    -14.214283  0.006  0.000  0.000  0.006
   0.20740    -14.206444  0.006  0.000  0.000  0.006
   0.23045    -14.197838  0.006  0.000  0.000  0.006
   0.25349    -14.188527  0.006  0.000  0.000  0.006
   0.27654    -14.178589  0.006  0.000  0.000  0.006
   0.29958    -14.168115  0.002  0.000  0.000  0.002
   0.32263    -14.157233  0.002  0.000  0.000  0.002
   0.34567    -14.146119  0.002  0.000  0.000  0.002
   0.36872    -14.135054  0.002  0.000  0.000  0.002
   0.39176    -14.124563  0.002  0.000  0.000  0.002
   0.41481    -14.115884  0.000  0.000  0.000  0.000
   0.43785    -14.112061  0.000  0.000  0.000  0.000
   0.43785    -14.112061  0.000  0.000  0.000  0.000
   0.45116    -14.111907  0.000  0.000  0.000  0.000
   0.46446    -14.111444  0.000  0.000  0.000  0.000
   0.47777    -14.110673  0.000  0.000  0.000  0.000
   0.49107    -14.109597  0.000  0.000  0.000  0.000
   0.50438    -14.108220  0.000  0.000  0.000  0.000
   0.51768    -14.106543  0.000  0.000  0.000  0.000
   0.53099    -14.104573  0.000  0.000  0.000  0.000
   0.54429    -14.102315  0.000  0.000  0.000  0.000
   0.55760    -14.099776  0.000  0.000  0.000  0.000
   0.57090    -14.096965  0.000  0.000  0.000  0.000
   0.58421    -14.093890  0.000  0.000  0.000  0.000
   0.59751    -14.090565  0.000  0.000  0.000  0.000
   0.61082    -14.087005  0.000  0.000  0.000  0.000
   0.62412    -14.083227  0.000  0.000  0.000  0.000
   0.63743    -14.079261  0.000  0.000  0.000  0.000
   0.65073    -14.075157  0.000  0.000  0.000  0.000
   0.66404    -14.071028  0.000  0.000  0.000  0.000
   0.67734    -14.067220  0.000  0.000  0.000  0.000
   0.69065    -14.065183  0.000  0.000  0.000  0.000
   0.69065    -14.065183  0.000  0.000  0.000  0.000
   0.71726    -14.073514  0.000  0.000  0.000  0.000
   0.74387    -14.087112  0.000  0.000  0.000  0.000
   0.77048    -14.101504  0.000  0.000  0.000  0.000
   0.79709    -14.116042  0.000  0.000  0.000  0.000
   0.82370    -14.130429  0.004  0.000  0.000  0.004
   0.85031    -14.144458  0.004  0.000  0.000  0.004
   0.87692    -14.157970  0.004  0.000  0.000  0.004
   0.90353    -14.170829  0.004  0.000  0.000  0.004
   0.93014    -14.182922  0.004  0.000  0.000  0.005
