#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 176
# Band-Index:    1
   0.74387    -16.539226  0.037  0.008  0.000  0.044
   0.77048    -16.543144  0.036  0.008  0.000  0.043
   0.79709    -16.548472  0.035  0.007  0.000  0.043
   0.82370    -16.554929  0.034  0.007  0.000  0.042
   0.85031    -16.562193  0.033  0.007  0.000  0.042
   0.87692    -16.569947  0.033  0.007  0.000  0.040
   0.90353    -16.577914  0.033  0.007  0.000  0.041
   0.93014    -16.585851  0.032  0.007  0.000  0.040
   0.95675    -16.593549  0.032  0.007  0.000  0.040
   0.98336    -16.600837  0.033  0.007  0.000  0.039
   1.00997    -16.607572  0.033  0.007  0.000  0.039
   1.03658    -16.613631  0.033  0.006  0.000  0.039
   1.06319    -16.618916  0.033  0.006  0.000  0.039
   1.08980    -16.623346  0.033  0.006  0.000  0.039
   1.11641    -16.626856  0.033  0.006  0.000  0.039
   1.14302    -16.629398  0.033  0.006  0.000  0.039
   1.16963    -16.630936  0.033  0.006  0.000  0.039
   1.19624    -16.631451  0.033  0.006  0.000  0.039
 
# Band-Index:    8
   1.19624    -16.506810  0.004  0.000  0.000  0.004
   1.16963    -16.506278  0.004  0.000  0.000  0.004
   1.14302    -16.504683  0.004  0.000  0.000  0.004
   1.11641    -16.502045  0.004  0.000  0.000  0.004
   1.08980    -16.498390  0.004  0.000  0.000  0.004
   1.06319    -16.493762  0.004  0.000  0.000  0.004
   1.03658    -16.488213  0.004  0.000  0.000  0.004
   1.00997    -16.481811  0.004  0.000  0.000  0.004
   0.98336    -16.474636  0.004  0.000  0.000  0.004
   0.95675    -16.466787  0.004  0.000  0.000  0.004
   0.93014    -16.458382  0.003  0.000  0.000  0.004
   0.90353    -16.449568  0.002  0.000  0.000  0.004
   0.87692    -16.440540  0.002  0.000  0.000  0.004
   0.85031    -16.431573  0.002  0.000  0.000  0.004
   0.82370    -16.423104  0.002  0.002  0.000  0.004
   0.79709    -16.415888  0.002  0.002  0.000  0.004
   0.77048    -16.411006  0.002  0.004  0.000  0.006
   0.74387    -16.408924  0.000  0.004  0.002  0.006
   0.71726    -16.408556  0.000  0.006  0.002  0.007
   0.69065    -16.408595  0.000  0.006  0.002  0.007
   0.69065    -16.408595  0.000  0.006  0.002  0.007
   0.67734    -16.408568  0.000  0.006  0.002  0.007
   0.66404    -16.408485  0.000  0.006  0.002  0.007
   0.65073    -16.408354  0.000  0.006  0.002  0.007
   0.63743    -16.408192  0.000  0.005  0.002  0.007
   0.62412    -16.408017  0.000  0.005  0.002  0.007
   0.61082    -16.407849  0.000  0.005  0.002  0.007
   0.59751    -16.407703  0.000  0.005  0.002  0.007
   0.58421    -16.407589  0.001  0.005  0.002  0.007
   0.57090    -16.407517  0.001  0.005  0.002  0.007
   0.55760    -16.407835  0.000  0.003  0.001  0.005
   0.54429    -16.409027  0.000  0.003  0.000  0.004
   0.53099    -16.410248  0.000  0.002  0.000  0.004
   0.51768    -16.411413  0.000  0.002  0.000  0.004
   0.50438    -16.412470  0.000  0.002  0.000  0.003
   0.49107    -16.413375  0.000  0.002  0.000  0.003
   0.47777    -16.414105  0.000  0.002  0.000  0.002
   0.46446    -16.414638  0.000  0.002  0.000  0.002
   0.45116    -16.414963  0.000  0.002  0.000  0.002
   0.43785    -16.415072  0.000  0.002  0.000  0.002
   0.43785    -16.415072  0.000  0.002  0.000  0.002
   0.41481    -16.417636  0.000  0.002  0.000  0.002
   0.39176    -16.422374  0.002  0.002  0.000  0.003
   0.36872    -16.427991  0.002  0.002  0.000  0.002
   0.34567    -16.434320  0.002  0.000  0.000  0.003
   0.32263    -16.441187  0.002  0.000  0.000  0.004
   0.29958    -16.448365  0.002  0.000  0.000  0.004
   0.27654    -16.455638  0.002  0.000  0.000  0.004
   0.25349    -16.462813  0.004  0.000  0.000  0.004
   0.23045    -16.469737  0.004  0.000  0.000  0.004
   0.20740    -16.476283  0.004  0.000  0.000  0.004
   0.18436    -16.482351  0.004  0.000  0.000  0.004
   0.16131    -16.487863  0.004  0.000  0.000  0.004
   0.13827    -16.492754  0.004  0.000  0.000  0.004
   0.11522    -16.496971  0.004  0.000  0.000  0.004
   0.09218    -16.500474  0.004  0.000  0.000  0.004
   0.06913    -16.503229  0.004  0.000  0.000  0.004
   0.04609    -16.505214  0.004  0.000  0.000  0.004
   0.02304    -16.506411  0.004  0.000  0.000  0.004
   0.00000    -16.506810  0.004  0.000  0.000  0.004
 
# Band-Index:    9
   0.00000    -16.360099  0.004  0.000  0.000  0.004
