#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  80 184
# Band-Index:    1
   1.59142    -20.383963  0.000  0.000  0.000  0.000
   1.61137    -20.383966  0.000  0.000  0.000  0.000
   1.63133    -20.383970  0.000  0.000  0.000  0.000
   1.65129    -20.383973  0.000  0.000  0.000  0.000
   1.67125    -20.383977  0.000  0.000  0.000  0.000
   1.69120    -20.383980  0.000  0.000  0.000  0.000
   1.71116    -20.383984  0.000  0.000  0.000  0.000
   1.73112    -20.383987  0.000  0.000  0.000  0.000
   1.75108    -20.383989  0.000  0.000  0.000  0.000
   1.77103    -20.383991  0.000  0.000  0.000  0.000
   1.79099    -20.383992  0.000  0.000  0.000  0.000
   1.81095    -20.383993  0.000  0.000  0.000  0.000
   1.83091    -20.383993  0.000  0.000  0.000  0.000
 
# Band-Index:    6
   1.83091    -14.120374  0.004  0.000  0.000  0.004
   1.81095    -14.119991  0.004  0.000  0.000  0.004
   1.79099    -14.118840  0.004  0.000  0.000  0.004
   1.77103    -14.116924  0.004  0.000  0.000  0.004
   1.75108    -14.114251  0.004  0.000  0.000  0.004
   1.73112    -14.110830  0.004  0.000  0.000  0.004
   1.71116    -14.106674  0.004  0.000  0.000  0.004
   1.69120    -14.101794  0.004  0.000  0.000  0.004
   1.67125    -14.096209  0.004  0.000  0.000  0.004
   1.65129    -14.089935  0.004  0.000  0.000  0.004
   1.63133    -14.082998  0.004  0.000  0.000  0.004
   1.61137    -14.075418  0.004  0.000  0.000  0.004
   1.59142    -14.067226  0.004  0.000  0.000  0.004
   1.57146    -14.058449  0.004  0.000  0.000  0.004
   1.55150    -14.049121  0.004  0.000  0.000  0.004
   1.53154    -14.039282  0.004  0.000  0.000  0.004
   1.51159    -14.028975  0.004  0.000  0.000  0.004
   1.49163    -14.018255  0.004  0.000  0.000  0.004
   1.47167    -14.007198  0.004  0.000  0.000  0.004
   1.45171    -13.997032  0.004  0.000  0.000  0.004
   1.45171    -13.997032  0.004  0.000  0.000  0.004
   1.42349    -13.996346  0.004  0.000  0.000  0.004
   1.39526    -13.994300  0.004  0.000  0.000  0.004
   1.36704    -13.990909  0.004  0.000  0.000  0.004
   1.33882    -13.986203  0.004  0.000  0.000  0.004
   1.31059    -13.980223  0.004  0.000  0.000  0.004
   1.28237    -13.973022  0.004  0.000  0.000  0.004
   1.25414    -13.964667  0.004  0.000  0.000  0.004
   1.22592    -13.955241  0.004  0.000  0.000  0.004
   1.19769    -13.944841  0.004  0.000  0.000  0.004
   1.16947    -13.933583  0.004  0.000  0.000  0.004
   1.14125    -13.921609  0.004  0.000  0.000  0.004
   1.11302    -13.909092  0.004  0.000  0.000  0.004
   1.08480    -13.896249  0.004  0.000  0.000  0.004
   1.05657    -13.883369  0.004  0.000  0.000  0.004
   1.02835    -13.870849  0.004  0.000  0.000  0.004
   1.00013    -13.859273  0.004  0.000  0.000  0.004
   0.97190    -13.849508  0.004  0.000  0.000  0.004
   0.94368    -13.842761  0.004  0.000  0.000  0.004
   0.91545    -13.840311  0.004  0.000  0.000  0.004
   0.91545    -13.840311  0.004  0.000  0.000  0.004
   0.89550    -13.848132  0.004  0.000  0.000  0.004
   0.87554    -13.857451  0.004  0.000  0.000  0.004
   0.85558    -13.866640  0.004  0.000  0.000  0.004
   0.83562    -13.875594  0.004  0.000  0.000  0.004
   0.81567    -13.884246  0.004  0.000  0.000  0.004
   0.79571    -13.892543  0.004  0.000  0.000  0.004
   0.77575    -13.900430  0.004  0.000  0.000  0.004
   0.75579    -13.907862  0.004  0.000  0.000  0.004
   0.73584    -13.914793  0.004  0.000  0.000  0.004
   0.71588    -13.921188  0.004  0.000  0.000  0.004
   0.69592    -13.927009  0.004  0.000  0.000  0.004
   0.67596    -13.932221  0.004  0.000  0.000  0.004
   0.65600    -13.936797  0.004  0.000  0.000  0.004
   0.63605    -13.940712  0.004  0.000  0.000  0.004
   0.61609    -13.943943  0.004  0.000  0.000  0.004
   0.59613    -13.946473  0.004  0.000  0.000  0.004
   0.57617    -13.948292  0.004  0.000  0.000  0.004
   0.55622    -13.949386  0.004  0.000  0.000  0.004
   0.53626    -13.949750  0.004  0.000  0.000  0.004
   0.53626    -13.949750  0.004  0.000  0.000  0.004
   0.50804    -13.951853  0.004  0.000  0.000  0.004
   0.47981    -13.957875  0.004  0.000  0.000  0.004
   0.45159    -13.967104  0.004  0.000  0.000  0.004
   0.42336    -13.978663  0.004  0.000  0.000  0.004
   0.39514    -13.991728  0.004  0.000  0.000  0.004
   0.36691    -14.005610  0.004  0.000  0.000  0.004
   0.33869    -14.019774  0.004  0.000  0.000  0.004
   0.31047    -14.033801  0.004  0.000  0.000  0.004
   0.28224    -14.047368  0.004  0.000  0.000  0.004
   0.25402    -14.060215  0.004  0.000  0.000  0.004
   0.22579    -14.072142  0.004  0.000  0.000  0.004
   0.19757    -14.082985  0.004  0.000  0.000  0.004
   0.16935    -14.092618  0.004  0.000  0.000  0.004
   0.14112    -14.100937  0.004  0.000  0.000  0.004
   0.11290    -14.107850  0.004  0.000  0.000  0.004
   0.08467    -14.113295  0.004  0.000  0.000  0.004
   0.05645    -14.117218  0.004  0.000  0.000  0.004
   0.02822    -14.119584  0.004  0.000  0.000  0.004
   0.00000    -14.120374  0.004  0.000  0.000  0.004
 
# Band-Index:    7
   0.00000    -14.047446  0.020  0.000  0.000  0.020
   0.02822    -14.046687  0.020  0.000  0.000  0.020
   0.05645    -14.044413  0.020  0.000  0.000  0.020
   0.08467    -14.040646  0.020  0.000  0.000  0.020
   0.11290    -14.035418  0.020  0.000  0.000  0.020
   0.14112    -14.028777  0.020  0.000  0.000  0.020
   0.16935    -14.020786  0.018  0.000  0.000  0.020
   0.19757    -14.011525  0.016  0.000  0.000  0.016
   0.22579    -14.001093  0.016  0.000  0.000  0.016
   0.25402    -13.989605  0.016  0.000  0.000  0.016
