#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  80 176
# Band-Index:    1
   0.45159    -20.617848  0.000  0.000  0.000  0.000
   0.47981    -20.617778  0.000  0.000  0.000  0.000
   0.50804    -20.617735  0.000  0.000  0.000  0.000
   0.53626    -20.617724  0.000  0.000  0.000  0.000
   0.53626    -20.617724  0.000  0.000  0.000  0.000
   0.55622    -20.617721  0.000  0.000  0.000  0.000
   0.57617    -20.617719  0.000  0.000  0.000  0.000
   0.59613    -20.617718  0.000  0.000  0.000  0.000
   0.61609    -20.617716  0.000  0.000  0.000  0.000
   0.63605    -20.617715  0.000  0.000  0.000  0.000
   0.65600    -20.617712  0.000  0.000  0.000  0.000
   0.67596    -20.617710  0.000  0.000  0.000  0.000
   0.69592    -20.617708  0.000  0.000  0.000  0.000
   0.71588    -20.617705  0.000  0.000  0.000  0.000
   0.73584    -20.617701  0.000  0.000  0.000  0.000
   0.75579    -20.617698  0.000  0.000  0.000  0.000
   0.77575    -20.617695  0.000  0.000  0.000  0.000
   0.79571    -20.617692  0.000  0.000  0.000  0.000
   0.81567    -20.617688  0.000  0.000  0.000  0.000
   0.83562    -20.617686  0.000  0.000  0.000  0.000
   0.85558    -20.617685  0.000  0.000  0.000  0.000
   0.87554    -20.617684  0.000  0.000  0.000  0.000
   0.89550    -20.617683  0.000  0.000  0.000  0.000
   0.91545    -20.617682  0.000  0.000  0.000  0.000
   0.91545    -20.617682  0.000  0.000  0.000  0.000
   0.94368    -20.617698  0.000  0.000  0.000  0.000
   0.97190    -20.617740  0.000  0.000  0.000  0.000
   1.00013    -20.617812  0.000  0.000  0.000  0.000
   1.02835    -20.617908  0.000  0.000  0.000  0.000
   1.05657    -20.618028  0.000  0.000  0.000  0.000
   1.08480    -20.618166  0.000  0.000  0.000  0.000
   1.11302    -20.618322  0.000  0.000  0.000  0.000
   1.14125    -20.618488  0.000  0.000  0.000  0.000
   1.16947    -20.618661  0.000  0.000  0.000  0.000
   1.19769    -20.618837  0.000  0.000  0.000  0.000
   1.22592    -20.619010  0.000  0.000  0.000  0.000
   1.25414    -20.619176  0.000  0.000  0.000  0.000
   1.28237    -20.619331  0.000  0.000  0.000  0.000
   1.31059    -20.619469  0.000  0.000  0.000  0.000
   1.33882    -20.619588  0.000  0.000  0.000  0.000
   1.36704    -20.619683  0.000  0.000  0.000  0.000
   1.39526    -20.619753  0.000  0.000  0.000  0.000
   1.42349    -20.619796  0.000  0.000  0.000  0.000
   1.45171    -20.619811  0.000  0.000  0.000  0.000
   1.45171    -20.619811  0.000  0.000  0.000  0.000
   1.47167    -20.619810  0.000  0.000  0.000  0.000
   1.49163    -20.619812  0.000  0.000  0.000  0.000
   1.51159    -20.619814  0.000  0.000  0.000  0.000
   1.53154    -20.619816  0.000  0.000  0.000  0.000
   1.55150    -20.619819  0.000  0.000  0.000  0.000
   1.57146    -20.619821  0.000  0.000  0.000  0.000
   1.59142    -20.619825  0.000  0.000  0.000  0.000
   1.61137    -20.619829  0.000  0.000  0.000  0.000
   1.63133    -20.619832  0.000  0.000  0.000  0.000
   1.65129    -20.619836  0.000  0.000  0.000  0.000
   1.67125    -20.619840  0.000  0.000  0.000  0.000
   1.69120    -20.619844  0.000  0.000  0.000  0.000
   1.71116    -20.619847  0.000  0.000  0.000  0.000
   1.73112    -20.619850  0.000  0.000  0.000  0.000
   1.75108    -20.619853  0.000  0.000  0.000  0.000
   1.77103    -20.619854  0.000  0.000  0.000  0.000
   1.79099    -20.619856  0.000  0.000  0.000  0.000
   1.81095    -20.619857  0.000  0.000  0.000  0.000
   1.83091    -20.619857  0.000  0.000  0.000  0.000
 
# Band-Index:    6
   1.83091    -14.451968  0.002  0.000  0.000  0.002
   1.81095    -14.451683  0.002  0.000  0.000  0.002
   1.79099    -14.450828  0.002  0.000  0.000  0.002
   1.77103    -14.449410  0.002  0.000  0.000  0.002
   1.75108    -14.447442  0.002  0.000  0.000  0.002
   1.73112    -14.444940  0.002  0.000  0.000  0.002
   1.71116    -14.441932  0.002  0.000  0.000  0.002
   1.69120    -14.438444  0.002  0.000  0.000  0.002
   1.67125    -14.434513  0.002  0.000  0.000  0.002
   1.65129    -14.430187  0.002  0.000  0.000  0.002
   1.63133    -14.425524  0.002  0.000  0.000  0.003
   1.61137    -14.420595  0.003  0.000  0.000  0.004
   1.59142    -14.415490  0.004  0.000  0.000  0.004
   1.57146    -14.410326  0.004  0.000  0.000  0.004
   1.55150    -14.405252  0.004  0.000  0.000  0.004
   1.53154    -14.400463  0.004  0.000  0.000  0.004
   1.51159    -14.396208  0.004  0.000  0.000  0.004
   1.49163    -14.392792  0.004  0.000  0.000  0.004
   1.47167    -14.390546  0.005  0.000  0.000  0.005
   1.45171    -14.389759  0.005  0.000  0.000  0.005
   1.45171    -14.389759  0.005  0.000  0.000  0.005
   1.42349    -14.389159  0.005  0.000  0.000  0.005
   1.39526    -14.387370  0.005  0.000  0.000  0.005
   1.36704    -14.384411  0.005  0.000  0.000  0.005
   1.33882    -14.380323  0.005  0.000  0.000  0.005
   1.31059    -14.375158  0.005  0.000  0.000  0.005
   1.28237    -14.368988  0.005  0.000  0.000  0.005
   1.25414    -14.361904  0.005  0.000  0.000  0.005
   1.22592    -14.354021  0.006  0.000  0.000  0.006
   1.19769    -14.345479  0.006  0.000  0.000  0.006
   1.16947    -14.336445  0.006  0.000  0.000  0.006
   1.14125    -14.327127  0.007  0.000  0.000  0.007
   1.11302    -14.317770  0.007  0.000  0.000  0.007
   1.08480    -14.308664  0.007  0.000  0.000  0.007
   1.05657    -14.300138  0.008  0.000  0.000  0.008
   1.02835    -14.292548  0.008  0.000  0.000  0.009
   1.00013    -14.286256  0.009  0.000  0.000  0.009
   0.97190    -14.281605  0.008  0.000  0.000  0.008
   0.94368    -14.278825  0.009  0.000  0.000  0.009
   0.91545    -14.277910  0.009  0.000  0.000  0.009
   0.91545    -14.277910  0.009  0.000  0.000  0.009
   0.89550    -14.278323  0.009  0.000  0.000  0.009
   0.87554    -14.279272  0.009  0.000  0.000  0.009
   0.85558    -14.280583  0.008  0.000  0.000  0.008
   0.83562    -14.282201  0.008  0.000  0.000  0.008
   0.81567    -14.284083  0.008  0.000  0.000  0.008
   0.79571    -14.286180  0.008  0.000  0.000  0.009
   0.77575    -14.288437  0.007  0.000  0.000  0.008
   0.75579    -14.290798  0.007  0.000  0.000  0.008
   0.73584    -14.293202  0.007  0.000  0.000  0.007
   0.71588    -14.295591  0.007  0.000  0.000  0.007
   0.69592    -14.297905  0.007  0.000  0.000  0.007
   0.67596    -14.300088  0.007  0.000  0.000  0.007
   0.65600    -14.302088  0.007  0.000  0.000  0.007
   0.63605    -14.303861  0.007  0.000  0.000  0.007
   0.61609    -14.305366  0.007  0.000  0.000  0.007
   0.59613    -14.306572  0.007  0.000  0.000  0.007
   0.57617    -14.307452  0.007  0.000  0.000  0.007
   0.55622    -14.307988  0.007  0.000  0.000  0.007
   0.53626    -14.308168  0.007  0.000  0.000  0.007
   0.53626    -14.308168  0.007  0.000  0.000  0.007
   0.50804    -14.309657  0.007  0.000  0.000  0.007
   0.47981    -14.314003  0.006  0.000  0.000  0.006
   0.45159    -14.320868  0.006  0.000  0.000  0.006
   0.42336    -14.329771  0.006  0.000  0.000  0.006
   0.39514    -14.340169  0.005  0.000  0.000  0.005
   0.36691    -14.351534  0.004  0.000  0.000  0.004
   0.33869    -14.363396  0.004  0.000  0.000  0.004
   0.31047    -14.375356  0.004  0.000  0.000  0.004
   0.28224    -14.387085  0.004  0.000  0.000  0.004
   0.25402    -14.398313  0.004  0.000  0.000  0.004
   0.22579    -14.408825  0.003  0.000  0.000  0.003
   0.19757    -14.418444  0.002  0.000  0.000  0.002
   0.16935    -14.427033  0.002  0.000  0.000  0.002
   0.14112    -14.434478  0.002  0.000  0.000  0.002
   0.11290    -14.440685  0.002  0.000  0.000  0.002
   0.08467    -14.445584  0.002  0.000  0.000  0.002
   0.05645    -14.449120  0.002  0.000  0.000  0.002
   0.02822    -14.451256  0.002  0.000  0.000  0.002
   0.00000    -14.451968  0.002  0.000  0.000  0.002
 
# Band-Index:    7
   0.00000    -14.411712  0.006  0.000  0.000  0.006
   0.02822    -14.411104  0.006  0.000  0.000  0.006
   0.05645    -14.409284  0.006  0.000  0.000  0.006
   0.08467    -14.406273  0.006  0.000  0.000  0.006
   0.11290    -14.402110  0.006  0.000  0.000  0.006
   0.14112    -14.396848  0.006  0.000  0.000  0.006
   0.16935    -14.390556  0.006  0.000  0.000  0.006
   0.19757    -14.383322  0.006  0.000  0.000  0.006
   0.22579    -14.375257  0.006  0.000  0.000  0.006
   0.25402    -14.366490  0.006  0.000  0.000  0.006
