#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80 336
# Band-Index:    1
   0.94368    -21.471062  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.91545    -21.471047  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.91545    -21.471047  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.89550    -21.471047  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.87554    -21.471047  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.85558    -21.471047  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.83562    -21.471047  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.81567    -21.471048  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.79571    -21.471050  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.77575    -21.471050  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.75579    -21.471051  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.73584    -21.471052  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.71588    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.69592    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.67596    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.65600    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.63605    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.61609    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.59613    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.57617    -21.471053  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.55622    -21.471055  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.53626    -21.471057  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.53626    -21.471057  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.50804    -21.471068  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.47981    -21.471109  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.45159    -21.471177  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.42336    -21.471270  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.39514    -21.471386  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.36691    -21.471522  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.33869    -21.471672  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.31047    -21.471833  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.28224    -21.472002  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.25402    -21.472172  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.22579    -21.472341  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.19757    -21.472503  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.16935    -21.472654  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.14112    -21.472789  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.11290    -21.472905  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.08467    -21.473000  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.05645    -21.473069  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.02822    -21.473112  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   0.00000    -21.473125  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
 
# Band-Index:    3
   0.00000    -21.472486  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.02822    -21.472473  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.05645    -21.472431  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.08467    -21.472362  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.11290    -21.472269  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.14112    -21.472154  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.16935    -21.472019  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.19757    -21.471869  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.22579    -21.471707  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.25402    -21.471539  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.28224    -21.471368  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.31047    -21.471200  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.33869    -21.471038  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.36691    -21.470887  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.39514    -21.470750  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.42336    -21.470633  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.45159    -21.470539  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.47981    -21.470469  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.50804    -21.470429  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.53626    -21.470417  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.53626    -21.470417  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.55622    -21.470415  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.57617    -21.470414  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.59613    -21.470414  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.61609    -21.470414  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.63605    -21.470413  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.65600    -21.470413  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.67596    -21.470414  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.69592    -21.470413  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.71588    -21.470413  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.73584    -21.470412  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.75579    -21.470411  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.77575    -21.470411  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.79571    -21.470410  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.81567    -21.470408  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.83562    -21.470408  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.85558    -21.470408  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.87554    -21.470408  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.89550    -21.470408  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.91545    -21.470407  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.91545    -21.470407  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.94368    -21.470422  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   0.97190    -21.470463  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   1.00013    -21.470533  0.918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   1.02835    -21.470627  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.918
   1.05657    -21.470744  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.08480    -21.470879  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.11302    -21.471030  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.14125    -21.471192  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.16947    -21.471360  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.19769    -21.471530  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.22592    -21.471698  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.25414    -21.471859  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.28237    -21.472009  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.31059    -21.472143  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.33882    -21.472258  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.36704    -21.472350  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.39526    -21.472417  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.42349    -21.472458  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.45171    -21.472473  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.45171    -21.472473  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.47167    -21.472473  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.49163    -21.472474  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.51159    -21.472475  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.53154    -21.472475  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.55150    -21.472476  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.57146    -21.472477  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.59142    -21.472478  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.61137    -21.472479  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.63133    -21.472480  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.65129    -21.472481  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.67125    -21.472482  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.69120    -21.472483  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.71116    -21.472484  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.73112    -21.472485  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.75108    -21.472486  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.77103    -21.472486  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.79099    -21.472486  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.81095    -21.472487  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.83091    -21.472486  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
 
# Band-Index:    4
