#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 21.9688           -11.22698
 22.0705           -12.13560
 22.1722           -12.82970
 22.2739           -13.31515
 22.3756           -13.60537
 22.4773           -13.69126
 22.5790           -13.54890
 22.6807           -13.14282
 22.7824           -12.44929
 22.8841           -11.49556
 22.9859           -10.37335
 23.0876            -9.18608
 23.1893            -8.08744
 23.2910            -7.15090
 23.3927            -6.38160
 23.4944            -5.71324
 23.5961            -5.19238
 23.6978            -4.85437
 23.7995            -4.73476
 23.9012            -4.81799
 24.0029            -5.16936
 24.1046            -5.85142
 24.2063            -6.78243
 24.3080            -7.97229
 24.4098            -9.55797
 24.5115           -11.50062
 24.6132           -13.60775
 24.7149           -15.62230
 24.8166           -17.34186
 24.9183           -18.64400
 25.0200           -19.52262
 25.1217           -20.01260
 25.2234           -20.18327
 25.3251           -20.07987
 25.4268           -19.67818
 25.5285           -18.91042
 25.6302           -17.72044
 25.7319           -16.08683
 25.8337           -14.09927
 25.9354           -11.94097
 26.0371            -9.85599
 26.1388            -8.06342
 26.2405            -6.67044
 26.3422            -5.56702
 26.4439            -4.66206
 26.5456            -4.02964
 26.6473            -3.69534
 26.7490            -3.55653
 26.8507            -3.57384
 26.9524            -3.79960
 27.0541            -4.22709
 27.1559            -4.84046
 27.2576            -5.60858
 27.3593            -6.60181
 27.4610            -7.80843
 27.5627            -9.14412
 27.6644           -10.45390
 27.7661           -11.63182
 27.8678           -12.57107
 27.9695           -13.25195
 28.0712           -13.68387
 28.1729           -13.87747
 28.2746           -13.86143
 28.3763           -13.62661
 28.4780           -13.16304
 28.5798           -12.44790
 28.6815           -11.47109
 28.7832           -10.27168
 28.8849            -8.95328
 28.9866            -7.63282
 29.0883            -6.46142
 29.1900            -5.51542
 29.2917            -4.78879
 29.3934            -4.22072
 29.4951            -3.85034
 29.5968            -3.68885
 29.6985            -3.73205
 29.8002            -3.94735
 29.9019            -4.41078
 30.0037            -5.18634
 30.1054            -6.19082
 30.2071            -7.43023
 30.3088            -9.04714
 30.4105           -11.02191
 30.5122           -13.16715
 30.6139           -15.23199
 30.7156           -17.01006
 30.8173           -18.37037
 30.9190           -19.28950
 31.0207           -19.81419
 31.1224           -20.01732
 31.2241           -19.94330
 31.3258           -19.57632
 31.4276           -18.84490
 31.5293           -17.69181
 31.6310           -16.09535
 31.7327           -14.14056
 31.8344           -12.00150
 31.9361            -9.92027
 32.0378            -8.12276
 32.1395            -6.72351
 32.2412            -5.62606
 32.3429            -4.73309
 32.4446            -4.12393
 32.5463            -3.80976
 32.6480            -3.68878
 32.7498            -3.75109
 32.8515            -4.02768
 32.9532            -4.50854
 33.0549            -5.16342
 33.1566            -5.99790
 33.2583            -7.07439
 33.3600            -8.33839
 33.4617            -9.68032
 33.5634           -10.94337
 33.6651           -12.03577
 33.7668           -12.87072
 33.8685           -13.44599
 33.9702           -13.78655
 34.0719           -13.89882
 34.1737           -13.80548
 34.2754           -13.48507
 34.3771           -12.92090
 34.4788           -12.09850
 34.5805           -11.02583
 34.6822            -9.75913
 34.7839            -8.42138
 34.8856            -7.13723
 34.9873            -6.04079
 35.0890            -5.17525
 35.1907            -4.49584
 35.2924            -3.97553
 35.3941            -3.65792
 35.4958            -3.54636
 35.5976            -3.61993
 35.6993            -3.84916
 35.8010            -4.33891
 35.9027            -5.12943
 36.0044            -6.14464
 36.1061            -7.38137
 36.2078            -8.99261
 36.3095           -10.96423
 36.4112           -13.12129
 36.5129           -15.21497
 36.6146           -17.02919
 36.7163           -18.42333
 36.8180           -19.38201
 36.9198           -19.94060
 37.0215           -20.17520
 37.1232           -20.13269
 37.2249           -19.79666
 37.3266           -19.10326
 37.4283           -18.00050
 37.5300           -16.46257
 37.6317           -14.56382
 37.7334           -12.46787
 37.8351           -10.42023
 37.9368            -8.65288
 38.0385            -7.29238
 38.1402            -6.25788
 38.2419            -5.44928
 38.3437            -4.94376
 38.4454            -4.75153
 38.5471            -4.77802
 38.6488            -5.01603
 38.7505            -5.45809
 38.8522            -6.06541
 38.9539            -6.78735
 39.0556            -7.63803
 39.1573            -8.67008
 39.2590            -9.82982
 39.3607           -11.00181
 39.4624           -12.04269
 39.5641           -12.86406
 39.6658           -13.40185
 39.7676           -13.66037
 39.8693           -13.67693
 39.9710           -13.47531
 40.0727           -13.08320
 40.1744           -12.48464
 40.2761           -11.67489
 40.3778           -10.64978
 40.4795            -9.42757
 40.5812            -8.08167
 40.6829            -6.72663
 40.7846            -5.50021
 40.8863            -4.52312
 40.9880            -3.82575
 41.0898            -3.32987
 41.1915            -2.98441
 41.2932            -2.81582
 41.3949            -2.83838
 41.4966            -3.05105
 41.5983            -3.37484
 41.7000            -3.89485
 41.8017            -4.71098
 41.9034            -5.75175
 42.0051            -7.11120
 42.1068            -8.90980
 42.2085           -11.05209
 42.3102           -13.29649
 42.4119           -15.38497
 42.5137           -17.14347
 42.6154           -18.48358
 42.7171           -19.40983
 42.8188           -19.98272
 42.9205           -20.26827
 43.0222           -20.28940
 43.1239           -19.99989
 43.2256           -19.32941
 43.3273           -18.22656
 43.4290           -16.70656
 43.5307           -14.88186
 43.6324           -12.95411
 43.7341           -11.17719
 43.8358            -9.74168
 43.9376            -8.68977
 44.0393            -7.88423
 44.1410            -7.30332
 44.2427            -7.00507
 44.3444            -6.99079
 44.4461            -7.17670
 44.5478            -7.48267
 44.6495            -7.90062
 44.7512            -8.38144
 44.8529            -8.88964
 44.9546            -9.41901
 45.0563           -10.04837
 45.1580           -10.76319
 45.2598           -11.48254
 45.3615           -12.07752
 45.4632           -12.46670
 45.5649           -12.58820
 45.6666           -12.45799
 45.7683           -12.11000
 45.8700           -11.61135
 45.9717           -10.98752
 46.0734           -10.26099
 46.1751            -9.41516
 46.2768            -8.44803
 46.3785            -7.35339
 46.4802            -6.18537
 46.5819            -5.00724
 46.6837            -3.92419
 46.7854            -3.02174
 46.8871            -2.33420
 46.9888            -1.79736
 47.0905            -1.31798
 47.1922            -0.91275
 47.2939            -0.55871
 47.3956            -0.25860
 47.4973             0.01061
 47.5990             0.24006
 47.7007             0.44474
 47.8024             0.62765
 47.9041             0.79657
 48.0058             0.94788
 48.1076             1.08325
 48.2093             1.21330
 48.3110             1.33576
 48.4127             1.45346
 48.5144             1.55145
 48.6161             1.65809
 48.7178             1.75511
 48.8195             1.85081
 48.9212             1.93668
 49.0229             2.02455
 49.1246             2.09167
 49.2263             2.17418
 49.3280             2.23754
 49.4297             2.30571
 49.5315             2.35825
 49.6332             2.41972
 49.7349             2.47078
 49.8366             2.51419
 49.9383             2.56050
 50.0400             2.59340
 50.1417             2.63167
 50.2434             2.66593
 50.3451             2.69069
 50.4468             2.71852
 50.5485             2.74531
 50.6502             2.77063
 50.7519             2.78478
 50.8537             2.80484
 50.9554             2.82261
 51.0571             2.83888
 51.1588             2.84729
 51.2605             2.85976
 51.3622             2.87062
 51.4639             2.88147
 51.5656             2.88484
 51.6673             2.89518
 51.7690             2.90123
 51.8707             2.90676
 51.9724             2.90662
 52.0741             2.91397
 52.1758             2.91767
 52.2776             2.92251
 52.3793             2.92027
 52.4810             2.92459
 52.5827             2.92614
 52.6844             2.92980
 52.7861             2.92756
 52.8878             2.93155
 52.9895             2.93238
 53.0912             2.93437
 53.1929             2.93132
 53.2946             2.93536
 53.3963             2.93759
 53.4980             2.94113
 53.5997             2.93793
 53.7015             2.94097
 53.8032             2.93999
 53.9049             2.94235
 54.0066             2.93784
 54.1083             2.93965
 54.2100             2.93773
 54.3117             2.93916
 54.4134             2.93544
 54.5151             2.93742
 54.6168             2.93588
 54.7185             2.93742
 54.8202             2.93572
 54.9219             2.93847
 55.0237             2.93760
 55.1254             2.93992
 55.2271             2.93904
 55.3288             2.94016
 55.4305             2.93881
 55.5322             2.93920
 55.6339             2.93717
 55.7356             2.93720
 55.8373             2.93739
 55.9390             2.93857
 56.0407             2.93801
 56.1424             2.93802
 56.2441             2.93851
 56.3458             2.93968
 56.4476             2.93912
 56.5493             2.93913
 56.6510             2.93875
 56.7527             2.93963
 56.8544             2.93846
 56.9561             2.93872
 57.0578             2.93840
 57.1595             2.93896
 57.2612             2.93861
 57.3629             2.93894
 57.4646             2.93885
 57.5663             2.93973
 57.6680             2.93994
 57.7697             2.93974
 57.8715             2.94005
 57.9732             2.94031
 58.0749             2.94120
 58.1766             2.94079
 58.2783             2.94113
 58.3800             2.94001
 58.4817             2.93971
