#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 14.6959           -10.92077
 14.7945           -11.94033
 14.8932           -12.85673
 14.9918           -13.50113
 15.0904           -13.92708
 15.1891           -14.22003
 15.2877           -14.32247
 15.3863           -14.25179
 15.4850           -14.00542
 15.5836           -13.58321
 15.6822           -12.98200
 15.7808           -12.22399
 15.8795           -11.35982
 15.9781           -10.47567
 16.0767            -9.65937
 16.1754            -9.06941
 16.2740            -8.88268
 16.3726            -9.05937
 16.4713            -9.43774
 16.5699            -9.83845
 16.6685           -10.17534
 16.7672           -10.37280
 16.8658           -10.44323
 16.9644           -10.37353
 17.0630           -10.22715
 17.1617           -10.00677
 17.2603            -9.91181
 17.3589            -9.64543
 17.4576            -9.12066
 17.5562            -8.61050
 17.6548            -7.94189
 17.7535            -7.23376
 17.8521            -6.61579
 17.9507            -6.30259
 18.0493            -6.36251
 18.1480            -6.79191
 18.2466            -7.41424
 18.3452            -8.26169
 18.4439            -9.30101
 18.5425           -10.46927
 18.6411           -11.63075
 18.7398           -12.70310
 18.8384           -13.58226
 18.9370           -14.25066
 19.0356           -14.70150
 19.1343           -15.02083
 19.2329           -15.07904
 19.3315           -14.89179
 19.4302           -14.56665
 19.5288           -14.04807
 19.6274           -13.29717
 19.7261           -12.33994
 19.8247           -11.23421
 19.9233           -10.07436
 20.0220            -8.97020
 20.1206            -8.03186
 20.2192            -7.30664
 20.3178            -6.79160
 20.4165            -6.59722
 20.5151            -6.79986
 20.6137            -7.31274
 20.7124            -7.97515
 20.8110            -8.61485
 20.9096            -9.10941
 21.0083            -9.40919
 21.1069            -9.53802
 21.2055            -9.67326
 21.3041            -9.74579
 21.4028            -9.60823
 21.5014            -9.49243
 21.6000            -9.30918
 21.6987            -8.92102
 21.7973            -8.35657
 21.8959            -7.68752
 21.9946            -7.06699
 22.0932            -6.66858
 22.1918            -6.63156
 22.2904            -6.98030
 22.3891            -7.58975
 22.4877            -8.40421
 22.5863            -9.42448
 22.6850           -10.56635
 22.7836           -11.71597
 22.8822           -12.76892
 22.9809           -13.64284
 23.0795           -14.29764
 23.1781           -14.72191
 23.2768           -14.99258
 23.3754           -15.09234
 23.4740           -14.90724
 23.5726           -14.52929
 23.6713           -13.99704
 23.7699           -13.23494
 23.8685           -12.26778
 23.9672           -11.14512
 24.0658            -9.96730
 24.1644            -8.84072
 24.2631            -7.87462
 24.3617            -7.12862
 24.4603            -6.57818
 24.5589            -6.28738
 24.6576            -6.39230
 24.7562            -6.85285
 24.8548            -7.53077
 24.9535            -8.24421
 25.0521            -8.83389
 25.1507            -9.35076
 25.2494            -9.80159
 25.3480            -9.94558
 25.4466           -10.09317
 25.5452           -10.30226
 25.6439           -10.41479
 25.7425           -10.43035
 25.8411           -10.30572
 25.9398           -10.04566
 26.0384            -9.67229
 26.1370            -9.26481
 26.2357            -8.94896
 26.3343            -8.90913
 26.4329            -9.27712
 26.5316            -9.98892
 26.6302           -10.84746
 26.7288           -11.73278
 26.8274           -12.56235
 26.9261           -13.25651
 27.0247           -13.78385
 27.1233           -14.12999
 27.2220           -14.30266
 27.3206           -14.30073
 27.4192           -14.11690
 27.5179           -13.76054
 27.6165           -13.26492
 27.7151           -12.49172
 27.8137           -11.51335
 27.9124           -10.47267
 28.0110            -9.40392
 28.1096            -8.39069
 28.2083            -7.50057
 28.3069            -6.74407
 28.4055            -6.08075
 28.5042            -5.51557
 28.6028            -5.08356
 28.7014            -4.79753
 28.8000            -4.66857
 28.8987            -4.83590
 28.9973            -5.41480
 29.0959            -6.23491
 29.1946            -7.22123
 29.2932            -8.27349
 29.3918            -9.19686
 29.4905            -9.95914
 29.5891           -10.56044
 29.6877           -11.04852
 29.7863           -11.44558
 29.8850           -11.76221
 29.9836           -11.96213
 30.0822           -11.96584
 30.1809           -11.74798
 30.2795           -11.24396
 30.3781           -10.52634
 30.4768            -9.64888
 30.5754            -8.77083
 30.6740            -8.00141
 30.7727            -7.39779
 30.8713            -6.88219
 30.9699            -6.34044
 31.0685            -5.79911
 31.1672            -5.24528
 31.2658            -4.69027
 31.3644            -4.12878
 31.4631            -3.57775
 31.5617            -3.04455
 31.6603            -2.53406
 31.7590            -2.06838
 31.8576            -1.63852
 31.9562            -1.28597
 32.0548            -0.96371
 32.1535            -0.70928
 32.2521            -0.46125
 32.3507            -0.27993
 32.4494            -0.09451
 32.5480             0.05921
 32.6466             0.20716
 32.7453             0.34607
 32.8439             0.46652
 32.9425             0.58736
 33.0411             0.69994
 33.1398             0.81054
 33.2384             0.90633
 33.3370             1.02196
 33.4357             1.10134
 33.5343             1.20265
 33.6329             1.27733
 33.7316             1.35022
 33.8302             1.42379
 33.9288             1.49299
 34.0275             1.54849
 34.1261             1.61536
 34.2247             1.66044
 34.3233             1.70716
 34.4220             1.74961
 34.5206             1.79109
 34.6192             1.82166
 34.7179             1.85642
 34.8165             1.89091
 34.9151             1.91465
 35.0138             1.93665
 35.1124             1.95904
 35.2110             1.98464
 35.3096             2.00013
 35.4083             2.01065
 35.5069             2.02887
 35.6055             2.04898
 35.7042             2.05682
 35.8028             2.05968
 35.9014             2.07133
 36.0001             2.08625
 36.0987             2.09095
 36.1973             2.09269
 36.2959             2.10037
 36.3946             2.10998
 36.4932             2.11107
 36.5918             2.11113
 36.6905             2.11744
 36.7891             2.12570
 36.8877             2.12459
 36.9864             2.12174
 37.0850             2.12496
 37.1836             2.13231
 37.2823             2.13152
 37.3809             2.12883
 37.4795             2.13056
 37.5781             2.13580
 37.6768             2.13358
 37.7754             2.13033
 37.8740             2.13203
 37.9727             2.13800
 38.0713             2.13559
 38.1699             2.13229
 38.2686             2.13259
 38.3672             2.13824
 38.4658             2.13620
 38.5644             2.13342
 38.6631             2.13255
 38.7617             2.13764
 38.8603             2.13589
 38.9590             2.13378
 39.0576             2.13351
 39.1562             2.13938
 39.2549             2.13795
 39.3535             2.13618
 39.4521             2.13482
 39.5507             2.14079
 39.6494             2.13972
 39.7480             2.13803
 39.8466             2.13596
 39.9453             2.14140
 40.0439             2.13984
 40.1425             2.13826
 40.2412             2.13539
 40.3398             2.14095
 40.4384             2.13918
 40.5371             2.13791
 40.6357             2.13448
 40.7343             2.14031
 40.8329             2.13821
 40.9316             2.13743
 41.0302             2.13361
 41.1288             2.13986
 41.2275             2.13829
 41.3261             2.13835
